Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,price/km,luxury,eco,relative_age
Hyundai,Santa FE,2013,Crossover,291198.0,2199.0,Diesel,Automatic,15900.0,9,32355.33333333333,0.054602023365545094,yes,no,kind_old
KIA,Ceed,2014,Universal,163767.0,1600.0,Diesel,Manual,9799.0,8,20470.875,0.05983500949519745,no,no,kind_old
Mercedes,M Class,2014,Crossover,204000.0,2200.0,Diesel,Automatic,27799.0,8,25500.0,0.13626960784313724,yes,no,kind_old
Mini,Rare,2005,Hatchback,180709.0,1600.0,Petrol,Manual,4999.0,17,10629.941176470587,0.027663259715896827,no,no,old
BMW,X5,2004,Crossover,219012.0,3000.0,Metan/Propan,Automatic,9399.0,18,12167.333333333334,0.04291545668730481,no,no,old
Toyota,Yaris,2011,Hatchback,38385.0,1300.0,Petrol,Manual,7100.0,11,3489.5454545454545,0.18496808649211932,no,no,old
Nissan,Qashqai,2010,Crossover,189000.0,1500.0,Diesel,Manual,8100.0,12,15750.0,0.04285714285714286,no,no,old
Toyota,Avensis,2009,Universal,214000.0,2200.0,Diesel,Automatic,8899.0,13,16461.53846153846,0.04158411214953271,no,no,old
Volkswagen,Rare,2002,Hatchback,179000.0,1600.0,Metan/Propan,Manual,4200.0,20,8950.0,0.02346368715083799,no,no,old
Volkswagen,Golf,2003,Hatchback,329065.0,1400.0,Petrol,Manual,3499.0,19,17319.21052631579,0.010633157582848373,no,no,old
Volkswagen,Polo,1998,Sedan,76522.0,1600.0,Petrol,Manual,3500.0,24,3188.4166666666665,0.04573848043699851,no,no,old
Audi,A6,2012,Universal,146000.0,3000.0,Petrol,Automatic,21500.0,10,14600.0,0.14726027397260275,yes,no,kind_old
Opel,Astra,1993,Sedan,300000.0,1400.0,Petrol,Manual,1000.0,29,10344.827586206897,0.0033333333333333335,no,no,old
Volkswagen,Golf,2006,Hatchback,288000.0,2000.0,Diesel,Automatic,3600.0,16,18000.0,0.0125,no,no,old
Audi,Rare,2007,Coupe,179144.0,1984.0,Petrol,Manual,8500.0,15,11942.933333333332,0.04744786317152681,no,no,old
Renault,Kangoo,2014,Minivan,175000.0,1461.0,Diesel,Manual,5900.0,8,21875.0,0.03371428571428572,no,no,kind_old
Renault,Grand Scenic,2014,Minivan,153000.0,1461.0,Diesel,Manual,8500.0,8,19125.0,0.05555555555555555,no,no,kind_old
Honda,Rare,1995,Sedan,270000.0,1500.0,Petrol,Manual,500.0,27,10000.0,0.001851851851851852,no,no,old
Nissan,Rare,2006,SUV,264500.0,2500.0,Diesel,Automatic,11200.0,16,16531.25,0.04234404536862004,no,no,old
Toyota,Rare,2008,Hatchback,143000.0,100.0,Petrol,Automatic,4500.0,14,10214.285714285714,0.03146853146853147,no,no,old
Lexus,Rare,2017,SUV,45000.0,4500.0,Diesel,Automatic,72000.0,5,9000.0,1.6,yes,no,kind_old
Volkswagen,Golf,1998,Hatchback,280000.0,1400.0,Petrol,Manual,2550.0,24,11666.666666666666,0.009107142857142857,no,no,old
Mercedes,E Class,2016,Sedan,27500.0,2000.0,Petrol,Automatic,25200.0,6,4583.333333333333,0.9163636363636364,no,no,kind_old
KIA,Sportage,2019,Crossover,30000.0,1600.0,Petrol,Automatic,15800.0,3,10000.0,0.5266666666666666,no,no,kind_old
Mazda,626,1999,Hatchback,263000.0,1800.0,Metan/Propan,Manual,1000.0,23,11434.782608695652,0.0038022813688212928,no,no,old
Volkswagen,Touran,2008,Minivan,210000.0,2000.0,Metan/Propan,Manual,6200.0,14,15000.0,0.029523809523809525,no,no,old
Peugeot,Rare,2000,Minivan,111111.0,1900.0,Diesel,Manual,1000.0,22,5050.5,0.009000009000009,no,no,old
Mercedes,C Class,2004,Universal,245000.0,1800.0,Metan/Propan,Manual,5500.0,18,13611.111111111111,0.022448979591836733,no,no,old
Fiat,Rare,2008,Minivan,222222.0,1233.0,Metan/Propan,Automatic,4000.0,14,15873.0,0.018000018000018,no,no,old
BMW,5 Series,2003,Sedan,190000.0,2200.0,Petrol,Automatic,6500.0,19,10000.0,0.034210526315789476,no,no,old
BMW,3 Series,1997,Sedan,320000.0,1800.0,Petrol,Manual,2950.0,25,12800.0,0.00921875,no,no,old
Mercedes,C Class,1995,Sedan,472400.0,1800.0,Metan/Propan,Manual,2300.0,27,17496.296296296296,0.004868755292125318,no,no,old
BMW,X5,2001,Microvan,555555.0,3000.0,Metan/Propan,Automatic,6500.0,21,26455.0,0.0117000117000117,no,no,old
BMW,5 Series,2008,Sedan,330000.0,1995.0,Diesel,Automatic,10250.0,14,23571.42857142857,0.03106060606060606,no,no,old
Honda,Civic,2000,Sedan,222222.0,1500.0,Petrol,Manual,4000.0,22,10101.0,0.018000018000018,no,no,old
Volkswagen,Passat,2009,Sedan,189800.0,1800.0,Petrol,Manual,5600.0,13,14600.0,0.029504741833508957,no,no,old
Lexus,NX Series,2017,Crossover,55000.0,2000.0,Petrol,Automatic,24800.0,5,11000.0,0.4509090909090909,no,no,kind_old
Mazda,626,1991,Sedan,4200.0,2000.0,Petrol,Manual,1200.0,31,135.48387096774192,0.2857142857142857,no,no,old
Mitsubishi,Rare,2010,Pickup,476768.0,1300.0,Hybrid,Manual,4000.0,12,39730.66666666666,0.00838982482045775,no,yes,old
Toyota,Camry,2005,Sedan,225000.0,2400.0,Metan/Propan,Manual,5700.0,17,13235.29411764706,0.025333333333333333,no,no,old
Mitsubishi,Outlander,2013,Crossover,194000.0,2000.0,Plug-in Hybrid,Automatic,12900.0,9,21555.555555555555,0.06649484536082474,no,yes,kind_old
Mazda,626,1999,Hatchback,33333.0,2000.0,Metan/Propan,Manual,3500.0,23,1449.2608695652175,0.1050010500105001,no,no,old
Dacia,Logan,2012,Universal,119000.0,1500.0,Diesel,Manual,5750.0,10,11900.0,0.04831932773109244,no,no,kind_old
Chevrolet,Rare,2017,Hatchback,54000.0,1400.0,Petrol,Automatic,7900.0,5,10800.0,0.14629629629629629,no,no,kind_old
Toyota,Prius,2013,Sedan,180000.0,1800.0,Hybrid,Automatic,6999.0,9,20000.0,0.03888333333333333,no,yes,kind_old
Seat,Rare,2000,Pickup,44444.0,2000.0,Hybrid,Automatic,4000.0,22,2020.1818181818185,0.09000090000900009,no,yes,old
Nissan,Juke,2013,Hatchback,129000.0,1600.0,Petrol,Automatic,12000.0,9,14333.333333333334,0.09302325581395349,no,no,kind_old
Hyundai,Sonata,2018,Sedan,19000.0,1600.0,Petrol,Automatic,14300.0,4,4750.0,0.7526315789473684,no,no,kind_old
cheap_rare,Rare,2008,SUV,230000.0,1700.0,Petrol,Manual,4200.0,14,16428.571428571428,0.018260869565217393,no,no,old
Audi,Q7,2016,Crossover,125000.0,3000.0,Petrol,Automatic,38500.0,6,20833.33333333333,0.308,yes,no,kind_old
Skoda,Superb,2011,Universal,249000.0,1800.0,Petrol,Automatic,7250.0,11,22636.36363636364,0.029116465863453816,no,no,old
Opel,Astra,2010,Universal,198000.0,1300.0,Diesel,Manual,5050.0,12,16500.0,0.025505050505050506,no,no,old
Renault,Kangoo,2005,Minivan,230000.0,1500.0,Diesel,Manual,3400.0,17,13529.411764705885,0.014782608695652174,no,no,old
BMW,X3,2012,Crossover,186000.0,1995.0,Diesel,Automatic,17500.0,10,18600.0,0.09408602150537634,no,no,kind_old
Land Rover,Range Rover,2011,SUV,214000.0,3000.0,Diesel,Automatic,19500.0,11,19454.545454545456,0.0911214953271028,yes,no,old
Land Rover,Rare,2020,SUV,6100.0,2000.0,Diesel,Automatic,69900.0,2,3050.0,11.459016393442623,no,no,kind_old
Mercedes,GLC,2017,Crossover,54000.0,2000.0,Petrol,Automatic,26999.0,5,10800.0,0.49998148148148147,no,no,kind_old
Mercedes,GLK Class,2010,SUV,16000.0,3000.0,Diesel,Automatic,11500.0,12,1333.3333333333333,0.71875,no,no,old
Mitsubishi,Lancer,2002,Sedan,160000.0,2000.0,Petrol,Automatic,3800.0,20,8000.0,0.02375,no,no,old
Volvo,S60,2002,Sedan,350000.0,2400.0,Diesel,Manual,2200.0,20,17500.0,0.006285714285714286,no,no,old
Hyundai,Rare,2013,Universal,190000.0,1400.0,Diesel,Manual,7100.0,9,21111.11111111111,0.03736842105263158,no,no,kind_old
Ford,Fusion,2007,Hatchback,264000.0,1398.0,Diesel,Manual,3300.0,15,17600.0,0.0125,no,no,old
Audi,A6,2007,Sedan,223642.0,2000.0,Diesel,Manual,8200.0,15,14909.466666666667,0.0366657425707157,no,no,old
Nissan,Qashqai,2008,SUV,125000.0,1500.0,Diesel,Manual,4999.0,14,8928.57142857143,0.039992,no,no,old
Peugeot,307,2004,Universal,400000.0,1400.0,Petrol,Manual,2350.0,18,22222.222222222223,0.005875,no,no,old
BMW,X5,2006,Crossover,330000.0,2990.0,Diesel,Automatic,8500.0,16,20625.0,0.025757575757575757,no,no,old
Dacia,Logan,2008,Sedan,111111.0,1400.0,Metan/Propan,Manual,3000.0,14,7936.5,0.027000027000027,no,no,old
Chevrolet,Rare,2014,Hatchback,76000.0,1599.0,Petrol,Manual,6000.0,8,9500.0,0.07894736842105263,no,no,kind_old
Renault,Kadjar,2016,Crossover,106000.0,1500.0,Diesel,Automatic,10800.0,6,17666.666666666668,0.1018867924528302,no,no,kind_old
Mercedes,B Class,2008,Hatchback,172084.0,1498.0,Petrol,Automatic,7499.0,14,12291.714285714286,0.04357755514748611,no,no,old
Volkswagen,Golf,2003,Hatchback,248000.0,1600.0,Petrol,Manual,3800.0,19,13052.631578947368,0.01532258064516129,no,no,old
Mercedes,E Class,2003,Sedan,11111.0,2200.0,Diesel,Manual,5000.0,19,584.7894736842105,0.4500045000450005,no,no,old
Mercedes,E Class,2003,Sedan,32008.0,2700.0,Diesel,Automatic,2200.0,19,1684.6315789473683,0.06873281679580105,no,no,old
Mercedes,E Class,2004,Sedan,370700.0,2600.0,Metan/Propan,Automatic,6500.0,18,20594.444444444445,0.017534394388993794,no,no,old
Renault,Scenic,2010,SUV,111000.0,1500.0,Diesel,Automatic,3500.0,12,9250.0,0.03153153153153153,no,no,old
Porsche,Cayenne,2011,SUV,220000.0,2998.0,Diesel,Automatic,29000.0,11,20000.0,0.1318181818181818,yes,no,old
Seat,Ibiza,2004,Coupe,186000.0,1400.0,Petrol,Manual,3000.0,18,10333.333333333334,0.016129032258064516,no,no,old
Mercedes,E Class,1996,Sedan,175000.0,2000.0,Metan/Propan,Manual,3850.0,26,6730.769230769231,0.022,no,no,old
Nissan,Primera,1991,Hatchback,200000.0,1998.0,Metan/Propan,Manual,950.0,31,6451.612903225807,0.00475,no,no,old
Peugeot,Rare,1991,Sedan,254809.0,1900.0,Metan/Propan,Manual,900.0,31,8219.645161290322,0.003532057344913249,no,no,old
Vaz,Rare,2008,Combi,96000.0,1500.0,Petrol,Manual,2250.0,14,6857.142857142857,0.0234375,no,no,old
Fiat,Rare,2005,Hatchback,291000.0,1400.0,Petrol,Manual,2300.0,17,17117.647058823528,0.007903780068728522,no,no,old
Opel,Astra,2005,Hatchback,252333.0,1400.0,Metan/Propan,Manual,4500.0,17,14843.117647058823,0.017833577058886472,no,no,old
Mercedes,Vito,2000,Minivan,295180.0,2158.0,Diesel,Manual,4000.0,22,13417.272727272728,0.013551053594416966,no,no,old
Seat,Ibiza,2011,Hatchback,198000.0,1200.0,Petrol,Automatic,6000.0,11,18000.0,0.030303030303030304,no,no,old
Opel,Vectra,1996,Sedan,245655.0,1600.0,Metan/Propan,Manual,2000.0,26,9448.26923076923,0.008141499257088193,no,no,old
Honda,CR-V,2013,Crossover,130000.0,1600.0,Diesel,Manual,10499.0,9,14444.444444444443,0.08076153846153847,no,no,kind_old
Volvo,XC60,2009,Crossover,26800.0,2400.0,Diesel,Automatic,12500.0,13,2061.538461538461,0.4664179104477612,yes,no,old
Skoda,Rare,2013,Crossover,242000.0,2000.0,Diesel,Manual,10000.0,9,26888.88888888889,0.04132231404958678,no,no,kind_old
Ford,Focus,2016,Universal,95500.0,1500.0,Diesel,Manual,8250.0,6,15916.666666666666,0.08638743455497382,no,no,kind_old
Skoda,Fabia,2012,Hatchback,134000.0,1200.0,Petrol,Manual,3800.0,10,13400.0,0.028358208955223882,no,no,kind_old
Toyota,Corolla,2005,Hatchback,300000.0,1400.0,Diesel,Automatic,4800.0,17,17647.058823529413,0.016,no,no,old
Volvo,XC90,2017,SUV,99519.0,2000.0,Diesel,Automatic,32199.0,5,19903.8,0.32354625749856813,no,no,kind_old
Volkswagen,Rare,2001,Hatchback,190000.0,1200.0,Diesel,Automatic,2200.0,21,9047.619047619048,0.011578947368421053,no,no,old
Renault,Scenic,2017,Minivan,147000.0,1500.0,Diesel,Automatic,12190.0,5,29400.0,0.08292517006802722,no,no,kind_old
Ford,Fusion,2017,Sedan,123000.0,1999.0,Hybrid,Automatic,13300.0,5,24600.0,0.108130081300813,no,yes,kind_old
Dacia,Sandero,2009,Hatchback,120000.0,1200.0,Petrol,Manual,3500.0,13,9230.76923076923,0.029166666666666667,no,no,old
Opel,Astra,1995,Hatchback,183269.0,1900.0,Petrol,Manual,1150.0,27,6787.740740740741,0.006274929202429216,no,no,old
Volkswagen,Passat,1998,Sedan,309000.0,1900.0,Diesel,Manual,3300.0,24,12875.0,0.010679611650485437,no,no,old
Fiat,Rare,2011,Minivan,166500.0,1600.0,Diesel,Manual,4999.0,11,15136.363636363636,0.030024024024024026,no,no,old
Honda,Rare,2011,Hatchback,201000.0,1399.0,Petrol,Automatic,6300.0,11,18272.727272727272,0.03134328358208955,no,no,old
Vaz,Rare,2008,Sedan,86000.0,1600.0,Petrol,Manual,2700.0,14,6142.857142857143,0.031395348837209305,no,no,old
Ford,Mondeo,1993,Hatchback,360000.0,1800.0,Petrol,Manual,1800.0,29,12413.793103448275,0.005,no,no,old
Volkswagen,Sharan,2001,Minivan,35000.0,1900.0,Diesel,Manual,4300.0,21,1666.6666666666667,0.12285714285714286,no,no,old
Peugeot,Rare,2012,Hatchback,209500.0,1400.0,Diesel,Automatic,6550.0,10,20950.0,0.03126491646778043,no,no,kind_old
Toyota,Avensis,2006,Sedan,2000.0,2000.0,Petrol,Manual,4500.0,16,125.0,2.25,no,no,old
Opel,Astra,2005,Universal,111111.0,1349.0,Diesel,Manual,4150.0,17,6535.941176470588,0.03735003735003735,no,no,old
Mercedes,M Class,1998,SUV,250000.0,3200.0,Metan/Propan,Automatic,4500.0,24,10416.666666666666,0.018,no,no,old
Volkswagen,Caddy,2005,Minivan,33000.0,1998.0,Diesel,Manual,3300.0,17,1941.1764705882356,0.1,no,no,old
Suzuki,Rare,1987,SUV,57895.0,1300.0,Petrol,Manual,4800.0,35,1654.142857142857,0.08290871405129976,no,no,old
Volkswagen,Caddy,2006,Universal,300000.0,2000.0,Metan/Propan,Manual,3400.0,16,18750.0,0.011333333333333334,no,no,old
Vaz,Rare,2000,Hatchback,56666.0,1500.0,Petrol,Manual,250.0,22,2575.7272727272725,0.004411816609607172,no,no,old
Mercedes,C Class,2008,Coupe,280000.0,2200.0,Diesel,Automatic,6300.0,14,20000.0,0.0225,no,no,old
Hyundai,Sonata,2018,Coupe,29800.0,2000.0,Hybrid,Automatic,17000.0,4,7450.0,0.5704697986577181,no,yes,kind_old
Toyota,Auris,2015,Hatchback,161000.0,1400.0,Diesel,Manual,9800.0,7,23000.0,0.06086956521739131,no,no,kind_old
Skoda,Octavia,2010,Roadster,55555.0,2000.0,Petrol,Manual,6000.0,12,4629.583333333333,0.10800108001080011,no,no,old
Mercedes,E Class,2017,Sedan,106000.0,2143.0,Diesel,Automatic,27599.0,5,21200.0,0.2603679245283019,yes,no,kind_old
BMW,X5,2014,SUV,146000.0,3000.0,Petrol,Automatic,31950.0,8,18250.0,0.21883561643835617,yes,no,kind_old
Opel,Astra,2008,Universal,215000.0,1300.0,Diesel,Manual,4222.0,14,15357.142857142857,0.01963720930232558,no,no,old
KIA,Sorento,2003,SUV,299000.0,2500.0,Diesel,Automatic,5780.0,19,15736.842105263158,0.019331103678929765,no,no,old
cheap_rare,Rare,2011,Crossover,73000.0,1500.0,Petrol,Manual,1999.0,11,6636.363636363636,0.027383561643835617,no,no,old
Skoda,Superb,2015,Sedan,170527.0,1600.0,Diesel,Manual,12999.0,7,24361.0,0.07622839784902098,no,no,kind_old
Mercedes,GLK Class,2014,Crossover,55089.0,2200.0,Diesel,Automatic,18199.0,8,6886.125,0.33035633248016844,yes,no,kind_old
Renault,Clio,2017,Hatchback,58000.0,1500.0,Diesel,Automatic,9150.0,5,11600.0,0.15775862068965518,no,no,kind_old
Mercedes,E Class,2003,Sedan,340000.0,3200.0,Petrol,Automatic,2800.0,19,17894.736842105263,0.00823529411764706,no,no,old
Mercedes,Rare,2015,Crossover,95000.0,1999.0,Petrol,Automatic,16500.0,7,13571.42857142857,0.1736842105263158,no,no,kind_old
Infiniti,Rare,2004,SUV,216000.0,4500.0,Petrol,Automatic,9900.0,18,12000.0,0.04583333333333333,no,no,old
Dacia,Logan Mcv,2016,Universal,220000.0,1200.0,Metan/Propan,Manual,4300.0,6,36666.66666666666,0.019545454545454546,no,no,kind_old
Toyota,Yaris,2004,Hatchback,280000.0,1400.0,Diesel,Manual,2700.0,18,15555.555555555557,0.009642857142857142,no,no,old
Toyota,Auris,2010,Hatchback,183000.0,1400.0,Diesel,Manual,6650.0,12,15250.0,0.03633879781420765,no,no,old
Mitsubishi,Outlander,2016,Crossover,130000.0,200.0,Plug-in Hybrid,Automatic,15500.0,6,21666.666666666668,0.11923076923076924,no,yes,kind_old
BMW,7 Series,2006,Sedan,212000.0,4000.0,Metan/Propan,Automatic,10300.0,16,13250.0,0.04858490566037736,no,no,old
Volkswagen,Passat,2005,Universal,290000.0,1600.0,Petrol,Manual,5000.0,17,17058.823529411766,0.017241379310344827,no,no,old
Peugeot,Rare,2003,Minivan,300000.0,2000.0,Diesel,Manual,2300.0,19,15789.473684210529,0.007666666666666666,no,no,old
Hyundai,ix35,2011,Crossover,150000.0,200.0,Diesel,Automatic,11200.0,11,13636.363636363636,0.07466666666666667,no,no,old
Opel,Corsa,1999,Hatchback,209000.0,1234.0,Petrol,Manual,750.0,23,9086.95652173913,0.0035885167464114833,no,no,old
Renault,Rare,2015,Sedan,247000.0,1500.0,Diesel,Manual,5900.0,7,35285.71428571428,0.02388663967611336,no,no,kind_old
BMW,Rare,2009,Sedan,190000.0,3000.0,Petrol,Automatic,15499.0,13,14615.384615384615,0.08157368421052631,yes,no,old
Honda,Accord,1997,Sedan,216000.0,1850.0,Petrol,Manual,2800.0,25,8640.0,0.012962962962962963,no,no,old
Volkswagen,Passat,1997,Sedan,359900.0,1900.0,Diesel,Automatic,3300.0,25,14396.0,0.009169213670464018,no,no,old
Seat,Ibiza,2012,Universal,171000.0,1200.0,Diesel,Manual,4999.0,10,17100.0,0.02923391812865497,no,no,kind_old
BMW,7 Series,2006,Sedan,285000.0,3000.0,Metan/Propan,Automatic,8501.0,16,17812.5,0.029828070175438596,no,no,old
Dacia,Duster,2010,Crossover,165000.0,1500.0,Diesel,Manual,7300.0,12,13750.0,0.04424242424242424,no,no,old
Renault,Grand Scenic,2005,Minivan,253022.0,1500.0,Diesel,Manual,3999.0,17,14883.64705882353,0.01580494976721392,no,no,old
Honda,CR-V,2002,Crossover,543500.0,2000.0,Petrol,Manual,7600.0,20,27175.0,0.013983440662373505,no,no,old
Mercedes,E Class,2011,Universal,265000.0,300.0,Diesel,Automatic,777.0,11,24090.90909090909,0.002932075471698113,no,no,old
Mercedes,E Class,2004,Universal,370000.0,2700.0,Diesel,Manual,2000.0,18,20555.555555555555,0.005405405405405406,no,no,old
Volkswagen,Golf,1998,Hatchback,176699.0,1600.0,Petrol,Manual,4799.0,24,7362.458333333333,0.027159180300963787,no,no,old
Opel,Corsa,2014,Hatchback,141000.0,1300.0,Diesel,Manual,6300.0,8,17625.0,0.04468085106382979,no,no,kind_old
BMW,5 Series,1990,Sedan,300000.0,1991.0,Petrol,Manual,1000.0,32,9375.0,0.0033333333333333335,no,no,old
Ford,Kuga,2010,Crossover,163000.0,1997.0,Diesel,Manual,9200.0,12,13583.333333333334,0.05644171779141104,no,no,old
Skoda,Rare,1998,Hatchback,343000.0,1300.0,Petrol,Manual,800.0,24,14291.666666666666,0.0023323615160349854,no,no,old
Land Rover,Range Rover,2006,SUV,219000.0,3600.0,Diesel,Automatic,13999.0,16,13687.5,0.06392237442922374,yes,no,old
Audi,A8,2001,Sedan,270000.0,3300.0,Diesel,Automatic,2600.0,21,12857.142857142857,0.00962962962962963,no,no,old
Citroen,Rare,2011,Hatchback,125000.0,1600.0,Petrol,Automatic,5700.0,11,11363.636363636364,0.0456,no,no,old
Toyota,Prius,2015,Hatchback,159000.0,1800.0,Hybrid,Automatic,8400.0,7,22714.285714285717,0.052830188679245285,no,yes,kind_old
Ford,Rare,2005,Sedan,200000.0,1300.0,Petrol,Manual,500.0,17,11764.70588235294,0.0025,no,no,old
Opel,Vectra,1994,Sedan,300000.0,1600.0,Metan/Propan,Manual,850.0,28,10714.285714285714,0.0028333333333333335,no,no,old
Renault,Talisman,2016,Universal,160000.0,1500.0,Diesel,Automatic,11000.0,6,26666.666666666668,0.06875,no,no,kind_old
Honda,Accord,1996,Sedan,312000.0,2000.0,Metan/Propan,Manual,2600.0,26,12000.0,0.008333333333333333,no,no,old
Toyota,Rav 4,2015,SUV,56000.0,2500.0,Petrol,Automatic,15500.0,7,8000.0,0.2767857142857143,yes,no,kind_old
Audi,Q5,2014,SUV,71000.0,1984.0,Hybrid,Automatic,20800.0,8,8875.0,0.29295774647887324,no,yes,kind_old
Audi,A5,2009,Coupe,178500.0,2000.0,Petrol,Manual,9799.0,13,13730.76923076923,0.054896358543417366,no,no,old
Dacia,Sandero,2009,Hatchback,257000.0,1500.0,Diesel,Manual,3399.0,13,19769.23076923077,0.01322568093385214,no,no,old
Hyundai,Altele,2019,SUV,43000.0,2199.0,Diesel,Automatic,32899.0,3,14333.333333333334,0.765093023255814,yes,no,kind_old
Volkswagen,Transporter,2005,Minivan,271000.0,2500.0,Diesel,Manual,5650.0,17,15941.176470588236,0.02084870848708487,no,no,old
Opel,Vectra,1997,Sedan,330600.0,1600.0,Metan/Propan,Manual,1700.0,25,13224.0,0.00514216575922565,no,no,old
Hyundai,Sonata,1992,Sedan,232000.0,2000.0,Petrol,Manual,790.0,30,7733.333333333333,0.0034051724137931037,no,no,old
Skoda,Octavia,2014,Crossover,222222.0,2000.0,Petrol,Manual,9000.0,8,27777.75,0.0405000405000405,no,no,kind_old
Dacia,Rare,2012,Hatchback,140000.0,1493.0,Diesel,Manual,5600.0,10,14000.0,0.04,no,no,kind_old
Mercedes,E Class,2006,Sedan,320000.0,2200.0,Diesel,Automatic,6999.0,16,20000.0,0.021871875,no,no,old
KIA,Sportage,2009,SUV,107000.0,1975.0,Petrol,Manual,7100.0,13,8230.76923076923,0.06635514018691589,no,no,old
Volkswagen,Tiguan,2012,Crossover,141000.0,1986.0,Petrol,Automatic,11000.0,10,14100.0,0.07801418439716312,no,no,kind_old
Dacia,Logan,2006,Sedan,215000.0,1400.0,Metan/Propan,Manual,1850.0,16,13437.5,0.008604651162790697,no,no,old
Honda,Civic,2009,Sedan,229050.0,1300.0,Hybrid,Automatic,5999.0,13,17619.23076923077,0.026190788037546386,no,yes,old
Opel,Vectra,1996,Sedan,270000.0,1600.0,Petrol,Manual,1500.0,26,10384.615384615385,0.005555555555555556,no,no,old
BMW,Rare,2011,Hatchback,187000.0,1999.0,Diesel,Automatic,9500.0,11,17000.0,0.05080213903743316,no,no,old
Volkswagen,Caddy,1998,Combi,187868.0,1900.0,Diesel,Manual,550.0,24,7827.833333333333,0.002927587455021611,no,no,old
Audi,Q5,2014,SUV,129108.0,2000.0,Petrol,Automatic,16999.0,8,16138.5,0.13166496266691452,no,no,kind_old
Renault,Clio,2005,Crossover,233344.0,2000.0,Hybrid,Automatic,4000.0,17,13726.117647058823,0.01714207350521119,no,yes,old
Honda,Accord,2000,Minivan,567868.0,2000.0,Metan/Propan,Manual,7000.0,22,25812.18181818182,0.012326808342783886,no,no,old
Toyota,Rav 4,1999,Crossover,402000.0,2000.0,Petrol,Manual,3800.0,23,17478.260869565216,0.00945273631840796,no,no,old
Mercedes,Vito,2013,Minivan,333000.0,2200.0,Diesel,Manual,9000.0,9,37000.0,0.02702702702702703,no,no,kind_old
KIA,Optima,2014,Sedan,150350.0,1999.0,Metan/Propan,Automatic,7920.0,8,18793.75,0.052677086797472565,no,no,kind_old
Daewoo,Rare,2010,Hatchback,103000.0,800.0,Petrol,Manual,1999.0,12,8583.333333333334,0.019407766990291262,no,no,old
Toyota,Auris,2009,Hatchback,230000.0,1400.0,Diesel,Manual,6100.0,13,17692.30769230769,0.026521739130434784,no,no,old
Dacia,Rare,2013,Minivan,135000.0,1200.0,Petrol,Manual,5900.0,9,15000.0,0.0437037037037037,no,no,kind_old
Vaz,2121niva,1995,Minivan,33333.0,1600.0,Petrol,Manual,750.0,27,1234.5555555555557,0.022500225002250022,no,no,old
Volkswagen,Passat,2017,Sedan,80000.0,2000.0,Petrol,Automatic,14400.0,5,16000.0,0.18,no,no,kind_old
Volkswagen,Caddy,1999,Combi,220000.0,1900.0,Diesel,Manual,1550.0,23,9565.217391304348,0.007045454545454546,no,no,old
